Dataset,Algorithm,Metric,Delta_Ratio,k,Time_mean,Time_std,Radius_mean,Radius_std,Silhouette_mean,Silhouette_std,AdjRand_mean,AdjRand_std
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L1,5%,4,0.0019991743320133537,0.0001159929513656206,2.095347487838118,0.0,0.5278360777777196,0.0,0.7647607718354501,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L1,10%,4,0.00172540660132654,0.00010041368796182297,2.5909572218324106,0.0,0.4389235532016133,0.0,0.545331601469694,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L1,15%,4,0.001524545931412528,0.00033029814574807336,3.158773188602264,0.0,0.4627039194955202,0.0,0.4693298973039079,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L1,25%,4,0.0010075811316103986,6.106800962864163e-05,3.158773188602264,0.0,0.4627039194955202,0.0,0.4693298973039079,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L2,1%,4,0.0026838843283864358,0.00011324081723806294,1.6589199749535128,0.0,0.5599787560154089,0.0,0.8158070042340634,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L2,5%,4,0.0022024132621785006,0.00028896067334369693,1.6266283843207452,0.0,0.5534145027157714,0.0,0.8075710203392293,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L2,10%,4,0.001726380200125277,6.184155961506805e-05,1.6266283843207452,0.0,0.5534145027157714,0.0,0.8075710203392293,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L2,15%,4,0.0015308591983436296,0.0002764054269184257,1.8928942168086003,0.0,0.35401388555450075,0.0,0.5238136880526899,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L2,25%,4,0.0011532679316587746,0.00033692303112113577,1.8928942168086003,0.0,0.35401388555450075,0.0,0.5238136880526899,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L3,1%,4,0.0027537693987445284,0.00010160406877942168,1.6444218039733096,0.0,0.5628579041607337,0.0,0.8200227743973959,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L3,5%,4,0.002271888469113037,0.00034521477918352444,1.5489608934436632,0.0,0.5558671412164496,0.0,0.8117834749327971,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L3,10%,4,0.0017626273290564617,0.00014458863218748774,1.5489608934436632,0.0,0.5558671412164496,0.0,0.8117834749327971,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L3,15%,4,0.0016314386661785345,0.0003758949495380311,1.880304603698011,0.0,0.38616215549581245,0.0,0.5666280982177755,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L3,25%,4,0.0010559700623465082,5.061471967463353e-05,1.880304603698011,0.0,0.38616215549581245,0.0,0.5666280982177755,0.0
MultiVar_HighOverlap_10,Refinement,Mahalanobis,1%,4,0.0019472546700853854,0.000162366092503679,3.1096130374079936,0.0,0.2061693367249341,0.0,0.025399375825548735,0.0
MultiVar_HighOverlap_10,Refinement,Mahalanobis,5%,4,0.001684636005666107,0.000360492891621686,3.494100557472868,0.0,0.2299579138458159,0.0,0.019636773182986643,0.0
MultiVar_HighOverlap_10,Refinement,Mahalanobis,10%,4,0.0013968847323364267,7.772855333513495e-05,3.494100557472868,0.0,0.2299579138458159,0.0,0.019636773182986643,0.0
MultiVar_HighOverlap_10,Refinement,Mahalanobis,15%,4,0.0013564448008158555,0.00030557705675862484,3.494100557472868,0.0,0.2299579138458159,0.0,0.019636773182986643,0.0
MultiVar_HighOverlap_10,Refinement,Mahalanobis,25%,4,0.001061148066461707,0.00032848623879250136,3.494100557472868,0.0,0.2299579138458159,0.0,0.019636773182986643,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L1,1%,4,0.0020440241360726455,0.00012059724019962862,3.3987322909064557,0.0,0.24392120070585385,0.0,0.03242020025952331,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L1,5%,4,0.0016586515334590028,0.00011411721473283937,3.3987322909064557,0.0,0.24392120070585385,0.0,0.03242020025952331,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L1,10%,4,0.0014521755976602436,9.474999752171032e-05,3.3987322909064557,0.0,0.24392120070585385,0.0,0.03242020025952331,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L1,15%,4,0.0013096166658215225,0.00016101994491474122,4.54243727322233,0.0,0.28463116157755797,0.0,0.023062612585184127,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L1,25%,4,0.0010984510047516475,0.00037304754725328186,4.54243727322233,0.0,0.28463116157755797,0.0,0.023062612585184127,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L2,1%,4,0.002083457529079169,0.000536704315083459,3.111051128361439,0.0,0.2061693367249341,0.0,0.025399375825548735,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L2,5%,4,0.0016715902059028546,0.00026333245265624156,3.495692247277749,0.0,0.2299579138458159,0.0,0.019636773182986643,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L2,10%,4,0.0015208971977699547,0.00027712765066231803,3.495692247277749,0.0,0.2299579138458159,0.0,0.019636773182986643,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L2,15%,4,0.0013459497344835351,0.00030797692135437046,3.495692247277749,0.0,0.2299579138458159,0.0,0.019636773182986643,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L2,25%,4,0.0010242531347709398,0.00018125951638490336,3.495692247277749,0.0,0.2299579138458159,0.0,0.019636773182986643,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L3,1%,4,0.0020609130733646452,0.00028557131471029627,2.5982433657460557,0.0,0.22591565043686485,0.0,0.031156203670713648,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L3,5%,4,0.0016543595353141426,7.115067953791203e-05,2.5982433657460557,0.0,0.22591565043686485,0.0,0.031156203670713648,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L3,10%,4,0.0014880755334161222,0.0001452367148976366,2.5982433657460557,0.0,0.22591565043686485,0.0,0.031156203670713648,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L3,15%,4,0.0013727485299265634,0.0003554797099633292,3.278482922058969,0.0,0.23316262537849267,0.0,0.022746855784177553,0.0
MultiVar_HighOverlap_10,Refinement,Minkowski-L3,25%,4,0.0010247234643126527,0.00014715315153207106,3.278482922058969,0.0,0.23316262537849267,0.0,0.022746855784177553,0.0
MultiVar_HighOverlap_5,Refinement,Mahalanobis,1%,4,0.0013085835981958857,0.00011964422574876858,2.4011268101855854,0.0,0.23920962471152157,0.0,0.05843883150305543,0.0
MultiVar_HighOverlap_5,Refinement,Mahalanobis,5%,4,0.0010590702023667595,0.00018619862472345046,2.4011268101855854,0.0,0.23920962471152157,0.0,0.05843883150305543,0.0
MultiVar_HighOverlap_5,Refinement,Mahalanobis,10%,4,0.0008647949357206623,0.00012944931929472753,2.4011268101855854,0.0,0.23920962471152157,0.0,0.05843883150305543,0.0
MultiVar_HighOverlap_5,Refinement,Mahalanobis,15%,4,0.0007254956678176919,0.00012249610522440204,2.8192249538199703,0.0,0.2508952030638476,0.0,0.028296232457831687,0.0
MultiVar_HighOverlap_5,Refinement,Mahalanobis,25%,4,0.0004930078672866026,5.144568824947583e-05,2.8192249538199703,0.0,0.2508952030638476,0.0,0.028296232457831687,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L1,1%,4,0.0012729099350205313,0.0001420653108299552,3.0457460987491882,0.0,0.24488376747472163,0.0,0.06792073560360025,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L1,5%,4,0.0009974852029699833,0.00019764907823875203,3.3101431409222255,0.0,0.23874774924896766,0.0,0.05633043053313953,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L1,10%,4,0.0007944044036169846,3.998549097244106e-05,3.3101431409222255,0.0,0.23874774924896766,0.0,0.05633043053313953,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L1,15%,4,0.0006775552678542833,6.815784523909628e-05,4.004816965240118,0.0,0.24627894595660207,0.0,0.03145321149044533,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L1,25%,4,0.0004930457992789646,3.638099755562052e-05,4.004816965240118,0.0,0.24627894595660207,0.0,0.03145321149044533,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L2,1%,4,0.0012727651958509038,9.750197890122425e-05,2.390465850389073,0.0,0.23920962471152157,0.0,0.05843883150305543,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L2,5%,4,0.0010405915362449983,7.252496121904074e-05,2.390465850389073,0.0,0.23920962471152157,0.0,0.05843883150305543,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L2,10%,4,0.0008645713309912632,0.00012733426193801956,2.390465850389073,0.0,0.23920962471152157,0.0,0.05843883150305543,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L2,15%,4,0.0007531277330902716,0.00020426256488896205,2.836853240071751,0.0,0.2493168153849477,0.0,0.028408671523599365,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L2,25%,4,0.0005056654607566694,9.87988223811813e-05,2.836853240071751,0.0,0.2493168153849477,0.0,0.028408671523599365,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L3,1%,4,0.0012263552712587019,0.00015983852970025803,2.171404188954963,0.0,0.23794030675178554,0.0,0.05946178503207764,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L3,5%,4,0.0009593508730176836,0.00012127450177412829,2.5317975785406146,0.0,0.25832725712514576,0.0,0.0362986360931749,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L3,10%,4,0.0008517258664748321,7.155049331629674e-05,2.538002019510745,0.0,0.2429050328289229,0.0,0.025988742033110197,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L3,15%,4,0.0007370551271984974,0.00013181403263049966,2.538002019510745,0.0,0.2429050328289229,0.0,0.025988742033110197,0.0
MultiVar_HighOverlap_5,Refinement,Minkowski-L3,25%,4,0.000532913200246791,0.00015039698284207082,2.538002019510745,0.0,0.2429050328289229,0.0,0.025988742033110197,0.0
SKL_AnisotropicBlobs_1,Refinement,Mahalanobis,1%,3,0.0015746831331246844,0.0001172539381990493,1.682334512433952,0.0,0.7804013036302386,0.0,0.9871799084254614,0.0
SKL_AnisotropicBlobs_1,Refinement,Mahalanobis,5%,3,0.0012176943962307026,0.00021336103523351087,1.682334512433952,0.0,0.7804013036302386,0.0,0.9871799084254614,0.0
SKL_AnisotropicBlobs_1,Refinement,Mahalanobis,10%,3,0.0009951954668698212,0.00015127805937764126,1.682334512433952,0.0,0.7804013036302386,0.0,0.9871799084254614,0.0
SKL_AnisotropicBlobs_1,Refinement,Mahalanobis,15%,3,0.0008052378019783646,7.423763404808961e-05,1.414920175028644,0.0,0.7863775227692583,0.0,0.9957081369635682,0.0
SKL_AnisotropicBlobs_1,Refinement,Mahalanobis,25%,3,0.0005759035275938611,8.34828704097061e-05,1.414920175028644,0.0,0.7863775227692583,0.0,0.9957081369635682,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L1,1%,3,0.001481686996218438,9.341588891537787e-05,1.3765255564097028,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L1,5%,3,0.0011556615315688153,0.00015271271171514046,1.3765255564097028,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L1,10%,3,0.000960319465957582,0.00014474490907962555,1.3765255564097028,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L1,15%,3,0.0007326734038845946,6.0861326825568886e-05,1.3765255564097028,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L1,25%,3,0.000553751071371759,0.00014225756761131726,2.432542424807825,0.0,0.6751589911045474,0.0,0.5157430379422704,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L2,1%,3,0.0015499365341383963,7.190704842696509e-05,0.9740692141643389,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L2,5%,3,0.001421207063443338,0.0003803959551283066,0.9740692141643389,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L2,10%,3,0.0009569936722982675,0.00010160441021397455,0.9740692141643389,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L2,15%,3,0.0007939961971715093,0.00022326949137975989,0.9740692141643389,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L2,25%,3,0.0005252610038345059,6.113391323769999e-05,1.7487337909630425,0.0,0.6765441926811017,0.0,0.5173702731674623,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L3,1%,3,0.0015299253320942322,6.657363198921532e-05,0.8684358515256196,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L3,5%,3,0.001162983273388818,0.00014471017952108904,0.8684358515256196,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L3,10%,3,0.0009654006028237442,0.0001415336622719993,0.8684358515256196,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L3,15%,3,0.0007181210695610692,5.194838690209795e-05,0.8684358515256196,0.0,0.7865256990645798,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_1,Refinement,Minkowski-L3,25%,3,0.0005428749311249704,9.82493703189343e-05,1.5796551573713136,0.0,0.6779600352188996,0.0,0.5190145972323458,0.0
SKL_AnisotropicBlobs_2,Refinement,Mahalanobis,1%,3,0.0011398083316938332,0.00010078362061295934,2.523313061390193,0.0,0.2962084279184984,0.0,0.18446989067506295,0.0
SKL_AnisotropicBlobs_2,Refinement,Mahalanobis,5%,3,0.0009703531376241396,0.0001197778974824169,2.6890283619785507,0.0,0.2846151009784848,0.0,0.08245453657548059,0.0
SKL_AnisotropicBlobs_2,Refinement,Mahalanobis,10%,3,0.000872715199754263,0.00019252230901518484,2.6890283619785507,0.0,0.2846151009784848,0.0,0.08245453657548059,0.0
SKL_AnisotropicBlobs_2,Refinement,Mahalanobis,15%,3,0.0007339721370954067,0.00014955214249024056,2.6890283619785507,0.0,0.2846151009784848,0.0,0.08245453657548059,0.0
SKL_AnisotropicBlobs_2,Refinement,Mahalanobis,25%,3,0.0006109930012219896,0.0001990511383341129,2.6890283619785507,0.0,0.2846151009784848,0.0,0.08245453657548059,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L1,1%,3,0.0010524707361279676,0.00012995418177701631,3.4750502738170868,0.0,0.23044477487730192,0.0,0.053136501898218516,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L1,5%,3,0.0009031547349877655,0.0001584668404001132,3.4750502738170868,0.0,0.20707541541711907,0.0,0.03483173541505834,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L1,10%,3,0.0007793760645048072,0.00011953484075773974,4.278925542389855,0.0,0.3446950704136199,0.0,0.022358749015601198,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L1,15%,3,0.000652937664805601,7.844224243926478e-05,4.278925542389855,0.0,0.3446950704136199,0.0,0.022358749015601198,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L1,25%,3,0.0004642835274959604,0.00010313425863552695,4.278925542389855,0.0,0.3446950704136199,0.0,0.022358749015601198,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L2,1%,3,0.0011540532655393084,0.00015948128461531268,2.4958868866583166,0.0,0.2294158148893126,0.0,0.06442861433690796,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L2,5%,3,0.0009392922006857892,0.0001714990780909513,2.509215549922653,0.0,0.20245008855276994,0.0,0.03291107632009954,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L2,10%,3,0.0008296599359406779,0.0001511933487893846,3.031795122017299,0.0,0.3441528461944554,0.0,0.014515838314028551,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L2,15%,3,0.0007432784632934879,0.00013488408617982724,3.031795122017299,0.0,0.3441528461944554,0.0,0.014515838314028551,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L2,25%,3,0.000465508996664236,5.3472929833241516e-05,3.031795122017299,0.0,0.3441528461944554,0.0,0.014515838314028551,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L3,1%,3,0.0011440140660852194,0.00017839723852901466,2.4317520509836346,0.0,0.19949065501306043,0.0,0.03714004431094639,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L3,5%,3,0.0009130074021716912,8.293492337340886e-05,2.4317520509836346,0.0,0.19949065501306043,0.0,0.03714004431094639,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L3,10%,3,0.0007799902639817446,6.476771236843864e-05,2.7064575248672464,0.0,0.34316287922407174,0.0,0.022034345867401495,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L3,15%,3,0.000678222863158832,5.3591966520122084e-05,2.7064575248672464,0.0,0.34316287922407174,0.0,0.022034345867401495,0.0
SKL_AnisotropicBlobs_2,Refinement,Minkowski-L3,25%,3,0.0004609257293244203,6.317883030945448e-05,2.7064575248672464,0.0,0.34316287922407174,0.0,0.022034345867401495,0.0
SKL_AnisotropicBlobs_3,Refinement,Mahalanobis,1%,3,0.0013009700031640628,0.00010267863368986,2.9414454262687397,0.0,0.3493305782382023,0.0,0.43649905105325365,0.0
SKL_AnisotropicBlobs_3,Refinement,Mahalanobis,5%,3,0.0010210378017897408,8.497085817081639e-05,2.537510657016352,0.0,0.2973716146551121,0.0,0.36155454384762287,0.0
SKL_AnisotropicBlobs_3,Refinement,Mahalanobis,10%,3,0.0008756830667455991,8.216219389610485e-05,2.537510657016352,0.0,0.2973716146551121,0.0,0.36155454384762287,0.0
SKL_AnisotropicBlobs_3,Refinement,Mahalanobis,15%,3,0.000766185667210569,0.00020665551422749745,2.537510657016352,0.0,0.2973716146551121,0.0,0.36155454384762287,0.0
SKL_AnisotropicBlobs_3,Refinement,Mahalanobis,25%,3,0.0004974474024493248,4.376076949452955e-05,2.537510657016352,0.0,0.2973716146551121,0.0,0.36155454384762287,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L1,1%,3,0.0016825954623830815,0.0001914492635077375,1.6881737519202142,0.0,0.6251584462487071,0.0,0.8367832830831473,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L1,5%,3,0.0012508260668255388,0.00014737006386368902,1.6881737519202142,0.0,0.6251584462487071,0.0,0.8367832830831473,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L1,10%,3,0.0010208726026273022,8.441286601181278e-05,1.6881737519202142,0.0,0.6251584462487071,0.0,0.8367832830831473,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L1,15%,3,0.0007276776013895869,0.00010722501004827671,1.6881737519202142,0.0,0.6251584462487071,0.0,0.8367832830831473,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L1,25%,3,0.0005198232654947787,8.994938466811586e-05,3.074967866023056,0.0,0.5845306252153141,0.0,0.45757713591719124,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L2,1%,3,0.0016617744675992677,0.00012127275541246285,1.2390059005547933,0.0,0.6251584462487071,0.0,0.8367832830831473,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L2,5%,3,0.001276902532360206,0.00018092135251629614,1.2390059005547933,0.0,0.6251584462487071,0.0,0.8367832830831473,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L2,10%,3,0.0010095704637933522,7.366364729840016e-05,1.2390059005547933,0.0,0.6251584462487071,0.0,0.8367832830831473,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L2,15%,3,0.0007464863359928131,0.00015779283661934205,1.2390059005547933,0.0,0.6251584462487071,0.0,0.8367832830831473,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L2,25%,3,0.0005873506675319125,0.0001825568182304228,2.190405400315348,0.0,0.5845306252153141,0.0,0.45757713591719124,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L3,1%,3,0.0016704891982953995,0.00012958553342811983,1.1483464124847302,0.0,0.6287838532853667,0.0,0.8490920541837071,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L3,5%,3,0.0012581735364316652,0.0001583584652054587,1.1483464124847302,0.0,0.6287838532853667,0.0,0.8490920541837071,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L3,10%,3,0.0010657472671785702,0.00012013813599063158,1.1483464124847302,0.0,0.6287838532853667,0.0,0.8490920541837071,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L3,15%,3,0.0007322959989930193,5.992571057324993e-05,1.1483464124847302,0.0,0.6287838532853667,0.0,0.8490920541837071,0.0
SKL_AnisotropicBlobs_3,Refinement,Minkowski-L3,25%,3,0.0005375461342434089,0.00013931766032918962,1.972972583416646,0.0,0.5845306252153141,0.0,0.45757713591719124,0.0
SKL_AnisotropicBlobs_4,Refinement,Mahalanobis,1%,3,0.001544076530262828,8.156922115062894e-05,2.0455423131269694,0.0,0.6686459307054043,0.0,0.9094295364650258,0.0
SKL_AnisotropicBlobs_4,Refinement,Mahalanobis,5%,3,0.0011529170675203203,7.488699553260983e-05,2.0455423131269694,0.0,0.6686459307054043,0.0,0.9094295364650258,0.0
SKL_AnisotropicBlobs_4,Refinement,Mahalanobis,10%,3,0.0009620965361439933,5.213196705543575e-05,1.784220251256874,0.0,0.6795639870521392,0.0,0.9576923651072147,0.0
SKL_AnisotropicBlobs_4,Refinement,Mahalanobis,15%,3,0.000807835468246291,0.0002417686750783914,1.784220251256874,0.0,0.6795639870521392,0.0,0.9576923651072147,0.0
SKL_AnisotropicBlobs_4,Refinement,Mahalanobis,25%,3,0.0005457346599238614,8.902410278543398e-05,1.784220251256874,0.0,0.6795639870521392,0.0,0.9576923651072147,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L1,1%,3,0.0015868736042951544,9.450569419075821e-05,2.2912657017330322,0.0,0.6746511761429089,0.0,0.9294518521182928,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L1,5%,3,0.0011347189972487589,0.00012110040336393746,2.2912657017330322,0.0,0.6746511761429089,0.0,0.9294518521182928,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L1,10%,3,0.0009842869262987127,0.00018132465860602875,2.2912657017330322,0.0,0.6746511761429089,0.0,0.9294518521182928,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L1,15%,3,0.0007505748634381841,0.0001320722387960286,2.1159322427946856,0.0,0.6833582023633112,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L1,25%,3,0.0005648942664265632,0.0001976695688669572,2.1159322427946856,0.0,0.6833582023633112,0.0,0.9871797500959983,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L2,1%,3,0.0015236028644721954,8.134895152658637e-05,1.7515877071324397,0.0,0.6598322247118626,0.0,0.9099624698663976,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L2,5%,3,0.0011906899356593688,0.00018587702752178092,1.6564950237747473,0.0,0.6818155137349416,0.0,0.9620363531412622,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L2,10%,3,0.0009554142656270414,5.055210969949574e-05,1.6564950237747473,0.0,0.6843394155470917,0.0,0.9579196248259849,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L2,15%,3,0.0008017991281424959,0.00018879687815201435,1.6564950237747473,0.0,0.6843394155470917,0.0,0.9579196248259849,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L2,25%,3,0.000535031536128372,5.7152884963507644e-05,1.6564950237747473,0.0,0.6843394155470917,0.0,0.9579196248259849,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L3,1%,3,0.0015709911337277542,0.00012386552561471315,1.667085209005007,0.0,0.652832732258574,0.0,0.8908217616858395,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L3,5%,3,0.0011459267348982393,0.00010110041800548311,1.667085209005007,0.0,0.652832732258574,0.0,0.8908217616858395,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L3,10%,3,0.0010030769335571676,0.00019726692212352568,1.6525747845572651,0.0,0.6836439539075402,0.0,0.9538154410375465,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L3,15%,3,0.000783854202988247,0.00018814868522650606,1.6525747845572651,0.0,0.6836439539075402,0.0,0.9538154410375465,0.0
SKL_AnisotropicBlobs_4,Refinement,Minkowski-L3,25%,3,0.0005257965977458905,3.835499183687045e-05,1.6525747845572651,0.0,0.6836439539075402,0.0,0.9538154410375465,0.0
SKL_AnisotropicBlobs_5,Refinement,Mahalanobis,1%,3,0.0015003362010853987,8.435483445590772e-05,1.9463361534684516,0.0,0.4932057675761615,0.0,0.595881767406694,0.0
SKL_AnisotropicBlobs_5,Refinement,Mahalanobis,5%,3,0.0011108817959514757,0.00012479858309153222,1.9463361534684516,0.0,0.4932057675761615,0.0,0.595881767406694,0.0
SKL_AnisotropicBlobs_5,Refinement,Mahalanobis,10%,3,0.0009512350681082656,0.00017092360506489493,1.9463361534684516,0.0,0.4932057675761615,0.0,0.595881767406694,0.0
SKL_AnisotropicBlobs_5,Refinement,Mahalanobis,15%,3,0.0007542522003253301,0.0001541243613023738,2.786992002910405,0.0,0.10415543784287759,0.0,0.1439032873866213,0.0
SKL_AnisotropicBlobs_5,Refinement,Mahalanobis,25%,3,0.0005418128004142394,0.00019489176938296886,2.786992002910405,0.0,0.10415543784287759,0.0,0.1439032873866213,0.0
SKL_AnisotropicBlobs_5,Refinement,Minkowski-L1,1%,3,0.0015481947319737324,0.00020154027431326058,0.8634179700463599,0.0,0.7460080099288695,0.0,0.9703476242465678,0.0
SKL_AnisotropicBlobs_5,Refinement,Minkowski-L1,5%,3,0.0011793180621073893,0.0001895606135684853,0.8634179700463599,0.0,0.7460080099288695,0.0,0.9703476242465678,0.0
SKL_AnisotropicBlobs_5,Refinement,Minkowski-L1,10%,3,0.000978472667823856,7.510465768861618e-05,0.8634179700463599,0.0,0.7460080099288695,0.0,0.9703476242465678,0.0
SKL_AnisotropicBlobs_5,Refinement,Minkowski-L1,15%,3,0.0008091795297029118,0.0002589287284935962,0.8634179700463599,0.0,0.7460080099288695,0.0,0.9703476242465678,0.0
SKL_AnisotropicBlobs_5,Refinement,Minkowski-L1,25%,3,0.0005396601336542517,8.190773568745987e-05,2.129014325246311,0.0,0.8053347906704464,0.0,0.5702035804123387,0.0
SKL_AnisotropicBlobs_5,Refinement,Minkowski-L2,1%,3,0.0015502521321953584,0.0001258224298852381,0.7779122816881698,0.0,0.745494675438446,0.0,0.9579141684791304,0.0
SKL_AnisotropicBlobs_5,Refinement,Minkowski-L2,5%,3,0.001166400534566492,0.00013947575893951544,0.7779122816881698,0.0,0.745494675438446,0.0,0.9579141684791304,0.0
SKL_AnisotropicBlobs_5,Refinement,Minkowski-L2,10%,3,0.000940095466406395,9.115656745321145e-05,0.7779122816881698,0.0,0.745494675438446,0.0,0.9579141684791304,0.0
SKL_AnisotropicBlobs_5,Refinement,Minkowski-L2,15%,3,0.0006939016651206961,5.5495694604429906e-05,0.7779122816881698,0.0,0.745494675438446,0.0,0.9579141684791304,0.0
