Dataset,Algorithm,Metric,Delta_Ratio,Time_s,Max_Radius,Silhouette,Adj_Rand,k
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.0002016950020333752,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.0001327479985775426,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.00012246000551385805,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.00011225500202272087,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.00010256800305796787,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.00010007100354414433,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.0001058409980032593,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.00015290699957404286,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,9.53920025494881e-05,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,9.339799726149067e-05,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,9.534999844618142e-05,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004514624000876211,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.00542638899787562,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004935402997944038,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004883397996309213,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004798030997335445,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004917641999782063,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.005146889001480304,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.005136207000759896,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004782870004419237,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004903999004454818,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.00428587799979141,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004248559998814017,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004478021000977606,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004253351995430421,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.01,0.004299654996430036,2.431328441024418,0.31556684813884334,0.01174939690461319,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.0035204240048187785,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.0036904200023855083,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.004080047001480125,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.0039269409971893765,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.0035004430028493516,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.0033116980048362166,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.003381055998033844,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.003288350002549123,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.0036761130031663924,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.003240553996874951,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.0031868879959802143,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.003450340998824686,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.002565032998973038,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.0023014670005068183,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.05,0.002352000003156718,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.1,0.002652424002008047,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.1,0.0024767710056039505,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.1,0.001932423998368904,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.1,0.0022348519996739924,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.1,0.0022456119986600243,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.1,0.0016890260012587532,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
SKL_NoisyCircles_4,Refinement,Minkowski-L3,0.1,0.0017277430015383288,2.5174354614721093,0.3211202610446499,0.007032559923567266,2
